id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1505225084272750595,1505225084272750595,2022-03-19 23:50:00 SE Asia Standard Time,2022-03-19,23:50:00,+0700,1362390055709331467,panggilnj,Nj,,"Pd dulu aja syg, semenjak pake indihome semakin pd buat tau hal” baru jd gak ketinggalan deh  https://t.co/WdHlWdY1vk",in,[],[],[],0,0,0,[],[],https://twitter.com/panggilnj/status/1505225084272750595,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505225039020404737/pu/img/NJMwD4pPobdpCIVM.jpg,,,,,,,[],,,,
1505224295143796741,1505224295143796741,2022-03-19 23:46:52 SE Asia Standard Time,2022-03-19,23:46:52,+0700,1376821909791240196,etimtobeli,naii♡,,tolong dong indihome kenapa putus nyambung terus etdahhh,in,[],[],[],2,0,1,[],[],https://twitter.com/etimtobeli/status/1505224295143796741,False,,0,,,,,,,,[],,,,
1505224085776711681,1505224085776711681,2022-03-19 23:46:02 SE Asia Standard Time,2022-03-19,23:46:02,+0700,1362390055709331467,panggilnj,Nj,,Krna belum bisa tidur iseng buka tiktok pake wifi indihome di rumah muncul fyp joy lagi nyanyi ini tinggi bgt nadanya  https://t.co/DziC4uVv8D,in,[],[],[],0,0,0,[],[],https://twitter.com/panggilnj/status/1505224085776711681,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505223998237421568/pu/img/ExJyGcZ-7dhHATh5.jpg,,,,,,,[],,,,
1505223942474448900,1505223942474448900,2022-03-19 23:45:28 SE Asia Standard Time,2022-03-19,23:45:28,+0700,981988393,banjarbase,BANJARBASE,,/wal ada info promo pemasangan indihome wilayah banjarbaru kah?,in,[],[],[],1,0,0,[],[],https://twitter.com/banjarbase/status/1505223942474448900,False,,0,,,,,,,,[],,,,
1505223873104875521,1503144501526740993,2022-03-19 23:45:11 SE Asia Standard Time,2022-03-19,23:45:11,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@anggiooo @IndiHome Kak Anggi, maaf ya atas ketidaknyamanan nya. Silakan informasikan data-data nya via DM agar dapat kami bantu pengecekan lebih lanjut ya Kak. Terima kasih -Sofyan",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505223873104875521,False,,0,,,,,,,,"[{'screen_name': 'anggiooo', 'name': 'ａｎｇｇｉ ｏｋｔａｖｙａｎｉ', 'id': '77403344'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505223837067059210,1505220714508345349,2022-03-19 23:45:03 SE Asia Standard Time,2022-03-19,23:45:03,+0700,20483364,fckyhgalv,Reando Dika,,@stardustshock Gapake kacamata kek buibu yang komplen indihome. Pake kacamata kek packbapack. Akutuh bingung. 😭,in,[],[],[],1,0,0,[],[],https://twitter.com/fckyhgalv/status/1505223837067059210,False,,0,,,,,,,,"[{'screen_name': 'stardustshock', 'name': 'bram', 'id': '598059635'}]",,,,
1505223762345488385,1505223762345488385,2022-03-19 23:44:45 SE Asia Standard Time,2022-03-19,23:44:45,+0700,1362390055709331467,panggilnj,Nj,,"Happy wedding sobat indihome hihihi, nnti streaming netflix udh ditemeni sama suamik pake wifi indihome  https://t.co/HsyzUckXGK",in,[],[],[],0,0,1,[],[],https://twitter.com/panggilnj/status/1505223762345488385,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505223339505184777/pu/img/sPWr4exdl6bmHh7o.jpg,,,,,,,[],,,,
1505223464650952705,1505223464650952705,2022-03-19 23:43:34 SE Asia Standard Time,2022-03-19,23:43:34,+0700,1467765207191605249,atabik29,Arkatama_,,video call ayang dulu pake wifi indiHome yg sinyalnya kenceng biar ngga ngambek lagi 🤭  https://t.co/JCpyjUJF4g,in,[],[],[],0,0,0,[],[],https://twitter.com/Atabik29/status/1505223464650952705,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505223429917933568/pu/img/fcDbIkfjwYwKO4CP.jpg,,,,,,,[],,,,
1505223445105496065,1505223445105496065,2022-03-19 23:43:29 SE Asia Standard Time,2022-03-19,23:43:29,+0700,545900312,armadagundoel,Badman,,Akhirnya bisa buat konten dengan internet indihome..  buat hal hal bermanfaat memang ok  Internet inspirasi ya indihome  https://t.co/9zgaBr1ibz,in,[],[],[],0,0,0,[],[],https://twitter.com/ArmadaGundoel/status/1505223445105496065,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505223402847870979/pu/img/xBgh4rJkxar81jpl.jpg,,,,,,,[],,,,
1505223382022819844,1505220714508345349,2022-03-19 23:43:14 SE Asia Standard Time,2022-03-19,23:43:14,+0700,598059635,stardustshock,bram,,@fckyhgalv Nooo. Kayak bapack bapack usia 30an yang suka complain soal indihome,in,[],[],[],1,0,0,[],[],https://twitter.com/stardustshock/status/1505223382022819844,False,,0,,,,,,,,"[{'screen_name': 'fckyhgalv', 'name': 'Reando Dika', 'id': '20483364'}]",,,,
1505223159771197440,1505057864934600706,2022-03-19 23:42:21 SE Asia Standard Time,2022-03-19,23:42:21,+0700,1344291198882574336,akiraparamaanan,akira paramaanantra,,"@utdfocusid ggwp wkwk sirkuit luar nonton nya gampang gk diacak, giliran mandalika mlah diacak trans7 di indihome gue kena acak, di video juga gk ada jadi males nonton nya juga",in,[],[],[],0,0,0,[],[],https://twitter.com/akiraparamaanan/status/1505223159771197440,False,,0,,,,,,,,"[{'screen_name': 'utdfocusid', 'name': 'United Focus🔰', 'id': '1345281599605075969'}]",,,,
1505222895013806080,1505220714508345349,2022-03-19 23:41:18 SE Asia Standard Time,2022-03-19,23:41:18,+0700,20483364,fckyhgalv,Reando Dika,,@stardustshock ((( OM OM INDIHOME )))  Ini maksudnya keliatan kek saya bisa meramalkan kapan punya pacar di masa depan gitu ya? 😭😭😭,in,[],[],[],1,0,0,[],[],https://twitter.com/fckyhgalv/status/1505222895013806080,False,,0,,,,,,,,"[{'screen_name': 'stardustshock', 'name': 'bram', 'id': '598059635'}]",,,,
1505222855193415680,1505154620615655424,2022-03-19 23:41:09 SE Asia Standard Time,2022-03-19,23:41:09,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Muhamma43288142 @IndiHome Kak Muhammad, untuk cara mengaktifkan port LAN-nya agar bisa Azhar kirimkan via DM, silakan Kakak follow terlebih dahulu akun  @IndiHomeCare   ya Kak. Terima kasih -Azhar",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505222855193415680,False,,0,,,,,,,,"[{'screen_name': 'Muhamma43288142', 'name': 'Muhammad Taher', 'id': '1474986303124959232'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505222655917518851,1505220714508345349,2022-03-19 23:40:21 SE Asia Standard Time,2022-03-19,23:40:21,+0700,598059635,stardustshock,bram,,@fckyhgalv Yay. But you look like om om indihome sih,in,[],[],[],1,0,0,[],[],https://twitter.com/stardustshock/status/1505222655917518851,False,,0,,,,,,,,"[{'screen_name': 'fckyhgalv', 'name': 'Reando Dika', 'id': '20483364'}]",,,,
1505221686995853313,1505215031146778626,2022-03-19 23:36:30 SE Asia Standard Time,2022-03-19,23:36:30,+0700,265283975,arsenalslave,corduroy,,@cadbuurrry @IndiHome disuru tidur itu,in,[],[],[],1,0,0,[],[],https://twitter.com/arsenalslave/status/1505221686995853313,False,,0,,,,,,,,"[{'screen_name': 'cadbuurrry', 'name': 'si paling arsenal', 'id': '1392218238826602497'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505221612173365257,1505106804774035456,2022-03-19 23:36:12 SE Asia Standard Time,2022-03-19,23:36:12,+0700,92925435,manihnih,Maanih,,@MySumatera Cuma pengen berat badan turun  #MySumateraGiveaway #IndiHome  #Resolusi2023,in,[],[],[],0,0,0,"['mysumateragiveaway', 'indihome', 'resolusi2023']",[],https://twitter.com/manihnih/status/1505221612173365257,False,,0,,,,,,,,"[{'screen_name': 'MySumatera', 'name': 'mySumatera', 'id': '1242389973086560256'}]",,,,
1505221509937504256,1505221509937504256,2022-03-19 23:35:48 SE Asia Standard Time,2022-03-19,23:35:48,+0700,545900312,armadagundoel,Badman,,"Kalau minum kopi buat cari inspirasi, kalau internet indihome buat cari inovasi dong,,,,  Terimakasih supportnya indihome  https://t.co/skne7fVuVI",in,[],[],[],0,0,0,[],[],https://twitter.com/ArmadaGundoel/status/1505221509937504256,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505221474977972224/pu/img/535HCv8TATM8q9yt.jpg,,,,,,,[],,,,
1505221268408528899,1505155480368615424,2022-03-19 23:34:50 SE Asia Standard Time,2022-03-19,23:34:50,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@bbksyjinu @IndiHome Hallo, Kak Nat. Agar dibantu pengecekan dan penanganan lebih lanjut, silakan untuk mengubungi rekan kami melalui akun terbaru kami di  @IndiHomeCare  ya. Terima kasih -Uwan",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505221268408528899,False,,0,,,,,,,,"[{'screen_name': 'bbksyjinu', 'name': 'nat ☻', 'id': '1073463118347399169'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505220825821057027,1505220825821057027,2022-03-19 23:33:05 SE Asia Standard Time,2022-03-19,23:33:05,+0700,1329307286318194689,tanti99983773,Tanti,,"Indihome dari tadi gak konek, kok sering error' ya",in,[],[],[],0,0,0,[],[],https://twitter.com/Tanti99983773/status/1505220825821057027,False,,0,,,,,,,,[],,,,
1505220795282640896,1505220795282640896,2022-03-19 23:32:57 SE Asia Standard Time,2022-03-19,23:32:57,+0700,76306202,pralitaep,Pralita Eka P.,,video call ayang dulu pake wifi indiHome yg sinyalnya kenceng biar ngga ngambek lagi 🤭  https://t.co/D8UG4iSr86,in,[],[],[],0,0,0,[],[],https://twitter.com/pralitaep/status/1505220795282640896,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505220782670376962/pu/img/nuYwaeLIe9FoBP1_.jpg,,,,,,,[],,,,
1505220503492960261,1505220503492960261,2022-03-19 23:31:48 SE Asia Standard Time,2022-03-19,23:31:48,+0700,1337803215425814530,anita_sekartaji,Ani Kurniawati,,"Lihat jangan sampai ketinggalan, serunya KAl olah raga air di KAI's Bucket List besuk! Minggu pukul 16.00 live di YouTube IndiHome",in,[],[],[],0,0,0,[],[],https://twitter.com/Anita_sekartaji/status/1505220503492960261,False,https://twitter.com/IndiHome/status/1505136364546772996,0,,,,,,,,[],,,,
1505220490398367748,1505220490398367748,2022-03-19 23:31:45 SE Asia Standard Time,2022-03-19,23:31:45,+0700,1133311906976952320,catatan_ali7,CatatanAli7™️,,Ramai sekali 🙈  Bak ESEMKA yang hanya bisa dilihat orang orang yang punya kemampuan supranatural atau anak anak Indihome🙈,in,[],[],[],10,20,63,[],[],https://twitter.com/Catatan_ali7/status/1505220490398367748,False,https://twitter.com/Gojekmilitan/status/1505196964719501314,0,,,,,,,,[],,,,
1505219861785374722,1505219220757356544,2022-03-19 23:29:15 SE Asia Standard Time,2022-03-19,23:29:15,+0700,968678261470281728,sebutajarep,si paling Rep,,@callmeoty @IndiHome ngapa di tag si 😮‍💨,tl,[],[],[],0,0,0,[],[],https://twitter.com/sebutajarep/status/1505219861785374722,False,,0,,,,,,,,"[{'screen_name': 'callmeoty', 'name': 'oty', 'id': '1206399751266025472'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505219767283580928,1505219767283580928,2022-03-19 23:28:52 SE Asia Standard Time,2022-03-19,23:28:52,+0700,1501235786305343490,propcron,jane,,@IndiHome kenapa jaringannya suka eror??,in,[],[],[],1,0,0,[],[],https://twitter.com/propcron/status/1505219767283580928,False,,0,,,,,,,,[],,,,
1505219737055215616,1505219112443686912,2022-03-19 23:28:45 SE Asia Standard Time,2022-03-19,23:28:45,+0700,1503655573451018241,alohaitsnaja,Naja,,@j90slove_ dikira aku Indihome😪,in,[],[],[],0,0,0,[],[],https://twitter.com/alohaitsnaja/status/1505219737055215616,False,,0,,,,,,,,"[{'screen_name': 'j90slove_', 'name': 'кαℓe k/ia', 'id': '1307213191852646400'}]",,,,
1505219643761635329,1505219220757356544,2022-03-19 23:28:23 SE Asia Standard Time,2022-03-19,23:28:23,+0700,1206399751266025472,callmeoty,oty,,@sebutajarep @IndiHome min,und,[],[],[],1,0,0,[],[],https://twitter.com/callmeoty/status/1505219643761635329,False,,0,,,,,,,,"[{'screen_name': 'sebutajarep', 'name': 'si paling Rep', 'id': '968678261470281728'}]",,,,
1505219287543255044,1505217539281883136,2022-03-19 23:26:58 SE Asia Standard Time,2022-03-19,23:26:58,+0700,1233373814798479360,asiapikirrr,𝙼𝚞𝚛𝚒𝚍 𝙲𝚑𝚎𝚏 𝙱𝚘𝚋𝚘𝚗,,@teheciii Panggil anak indihome,tl,[],[],[],0,0,0,[],[],https://twitter.com/AsiaPikirrr/status/1505219287543255044,False,,0,,,,,,,,"[{'screen_name': 'teheciii', 'name': 'hobby tidur', 'id': '1399706227983093762'}]",,,,
1505218936907845632,1505218936907845632,2022-03-19 23:25:34 SE Asia Standard Time,2022-03-19,23:25:34,+0700,723417989949706240,grizki91,Ananda Rizki T. Y.,,Sebelum tidur update dulu...cepet banget pake koneksinya indihome #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/FdhjxvuFzs,in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/grizki91/status/1505218936907845632,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505218917718888451/pu/img/fsOuR6sGwojqYizV.jpg,,,,,,,[],,,,
1505218640294993922,1505218640294993922,2022-03-19 23:24:24 SE Asia Standard Time,2022-03-19,23:24:24,+0700,723417989949706240,grizki91,Ananda Rizki T. Y.,,"Emang dehh .. racun dimalam hari nih, apalagi sambil mainan game dengan koneksi indihome yg superrr duberrrr #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/zWyf3zlr60",in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/grizki91/status/1505218640294993922,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505218600159768578/pu/img/YMdBLBjXMd3Brf6t.jpg,,,,,,,[],,,,
1505218264871288832,1505218264871288832,2022-03-19 23:22:54 SE Asia Standard Time,2022-03-19,23:22:54,+0700,723417989949706240,grizki91,Ananda Rizki T. Y.,,Jngan sampe ketinggalan update nya mandalika yaa genk .. pake koneksi indihome ajaa biar tak takut ketinggalan #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/SZcLFO5bsk,in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/grizki91/status/1505218264871288832,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505218234835824643/pu/img/5XtJta-q4wjXuB9S.jpg,,,,,,,[],,,,
1505218035409637378,1505217566259970048,2022-03-19 23:21:59 SE Asia Standard Time,2022-03-19,23:21:59,+0700,1451518365881626624,tempeislove,qwerty,,"@jogjamnfs Wkwk musyirik nder percaya sama kayak gitu. Jodoh ada ditangan Tuhan, bukan ditangan anak indihome",in,[],[],[],0,0,0,[],[],https://twitter.com/tempeislove/status/1505218035409637378,False,,0,,,,,,,,"[{'screen_name': 'jogjamnfs', 'name': 'BASE ON, BACA RULES!!', 'id': '2556967357'}]",,,,
1505217879003725825,1504769880595513349,2022-03-19 23:21:22 SE Asia Standard Time,2022-03-19,23:21:22,+0700,99158735,deeokaa,𝓞𝓴𝓪,,@indihomejkt IndiHome Gamer @maelha_31 @maniramanique   #QuizJempol  #IndiHome  #AktivitasTanpaBatas,tl,"[{'screen_name': 'maelha_31', 'name': 'mq_31', 'id': '538712033'}, {'screen_name': 'maniramanique', 'name': 'manira manique', 'id': '247755931'}]",[],[],0,0,0,"['quizjempol', 'indihome', 'aktivitastanpabatas']",[],https://twitter.com/deeokaa/status/1505217879003725825,False,,0,,,,,,,,"[{'screen_name': 'indihomejkt', 'name': 'IndiHome Jabotabek', 'id': '1088279024789467136'}]",,,,
1505217227922247680,1505217227922247680,2022-03-19 23:18:47 SE Asia Standard Time,2022-03-19,23:18:47,+0700,438969214,dikalink,Adhika Rasyid Redha,,"2022/03/19 16:18  [KHUFRA = INDIHOME noob #3] Saya streaming Mobile Legends di NimoTV, Anda dapat menonton saya langsung di:  https://t.co/XTMAW0Klll",in,[],['https://s.nimo.tv/owHgVgE'],[],0,0,0,[],[],https://twitter.com/DikaLink/status/1505217227922247680,False,,0,,,,,,,,[],,,,
1505217049521389572,1505106804774035456,2022-03-19 23:18:04 SE Asia Standard Time,2022-03-19,23:18:04,+0700,99158735,deeokaa,𝓞𝓴𝓪,,@MySumatera Pengen punya mobil walau sulit karna keuangan menipis  😂 #MySumateraGiveaway #IndiHome  #Resolusi2023,in,[],[],[],0,0,0,"['mysumateragiveaway', 'indihome', 'resolusi2023']",[],https://twitter.com/deeokaa/status/1505217049521389572,False,,0,,,,,,,,"[{'screen_name': 'MySumatera', 'name': 'mySumatera', 'id': '1242389973086560256'}]",,,,
1505216928474071042,1505142678031245320,2022-03-19 23:17:35 SE Asia Standard Time,2022-03-19,23:17:35,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@ihzey @IndiHome Selamat malam, Kak Ihsan. Kak informasikan di DM no internet, nama pemilik, alamat pemasangan, jumlah tagihan terakhir (lunas), relasi dgn pemilik IndiHome, nomor HP utama, dan nomor HP alternatif. Mohon hubungi kami melalui DM akun baru itu  https://t.co/LeisBDwaNx. -Zaroen",in,[],['http://myih.ch/IndiHomeCare_Twitter'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505216928474071042,False,,0,,,,,,,,"[{'screen_name': 'ihzey', 'name': 'Ihsan Maulana', 'id': '2259653172'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505216625007468545,1505213992708370432,2022-03-19 23:16:23 SE Asia Standard Time,2022-03-19,23:16:23,+0700,31697835,nizardfani,N.D.F,,@aldrinyudha @IndiHome koneksine gek disedot nggo neng mandalika,in,[],[],[],1,0,0,[],[],https://twitter.com/nizardfani/status/1505216625007468545,False,,0,,,,,,,,"[{'screen_name': 'aldrinyudha', 'name': 'Aldrin Yudha Pradana', 'id': '70065378'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505216616057176067,1505106804774035456,2022-03-19 23:16:21 SE Asia Standard Time,2022-03-19,23:16:21,+0700,927208164,rifaseptiyani,Rifa Septiyani,,"@MySumatera Banyak kalau ditanya sih min, cuma yang darurat adalah masalah percintaan. Semoga tahun depan udah punya gandengan  #Resolusi2023 #IndiHome #MySumateraGiveway",in,[],[],[],0,0,0,"['resolusi2023', 'indihome', 'mysumateragiveway']",[],https://twitter.com/rifaseptiyani/status/1505216616057176067,False,,0,,,,,,,,"[{'screen_name': 'MySumatera', 'name': 'mySumatera', 'id': '1242389973086560256'}]",,,,
1505216380018200576,1505216380018200576,2022-03-19 23:15:25 SE Asia Standard Time,2022-03-19,23:15:25,+0700,100917983,screwyouishere,-,,Ini indihome lagi lemot apa semua sama kayak gue gabisa konek samsek????,in,[],[],[],0,0,0,[],[],https://twitter.com/screwyouishere/status/1505216380018200576,False,,0,,,,,,,,[],,,,
1505216171334799361,1505216171334799361,2022-03-19 23:14:35 SE Asia Standard Time,2022-03-19,23:14:35,+0700,2185609496,pramudyawidyan,PRAM,,"Indihome, indihome  https://t.co/Psn3di5laP",et,[],[],['https://pbs.twimg.com/media/FOOaIWsVIAI-OVA.jpg'],0,0,0,[],[],https://twitter.com/PramudyaWidyan/status/1505216171334799361,False,,1,https://pbs.twimg.com/media/FOOaIWsVIAI-OVA.jpg,,,,,,,[],,,,
1505216109536251905,1505138409693917184,2022-03-19 23:14:20 SE Asia Standard Time,2022-03-19,23:14:20,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@nindyuh @IndiHome Halo, Kak Nindya. Terima kasih telah berinteraksi dengan official akun IndiHome. Sebagai bentuk komitmen untuk terus memberikan pelayanan terbaik, silakan hubungi kami via DM di : TW :  https://t.co/LeisBDwaNx FB :  https://t.co/uxDiAMfG7T Terima kasih. -Agil",in,[],"['http://myih.ch/IndiHomeCare_Twitter', 'http://myih.ch/IndiHomeCare_Facebook']",[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505216109536251905,False,,0,,,,,,,,"[{'screen_name': 'nindyuh', 'name': 'nindya', 'id': '82859233'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505216099197267970,1505216099197267970,2022-03-19 23:14:18 SE Asia Standard Time,2022-03-19,23:14:18,+0700,842361210876043266,earth_d35,a,,@IndiHome fix your goddamn internet  https://t.co/SWQCaNyOox,sv,[],[],['https://pbs.twimg.com/media/FOOaCQnaIAAyyUW.png'],1,0,0,[],[],https://twitter.com/Earth_D35/status/1505216099197267970,False,,1,https://pbs.twimg.com/media/FOOaCQnaIAAyyUW.png,,,,,,,[],,,,
1505215415706075140,1505215415706075140,2022-03-19 23:11:35 SE Asia Standard Time,2022-03-19,23:11:35,+0700,69505132,rinie_noe_,Rini Novitasari,,5 Manfaat dan Kelebihan Cloud Storage IndiHome  https://t.co/gqrKU7h7Ud,in,[],['https://celotehdinihari.com/kelebihan-cloud-storage-indihome/'],[],0,0,0,[],[],https://twitter.com/Rinie_NOE_/status/1505215415706075140,False,,0,,,,,,,,[],,,,
1505215387251580929,1505215387251580929,2022-03-19 23:11:28 SE Asia Standard Time,2022-03-19,23:11:28,+0700,492005333,nicoantonio_,punya laila,,ini indihome kenapa lg dahhh,in,[],[],[],1,0,0,[],[],https://twitter.com/nicoantonio_/status/1505215387251580929,False,,0,,,,,,,,[],,,,
